,Interferometric Phase,PTI Signal
448,2.4534811416325373,-1.5423582716896072e-06
449,2.493049490926678,7.047032502411973e-07
450,2.5315211893693896,-2.6506972546821725e-07
451,2.5690842753322563,-2.7878168827982462e-06
452,2.6056850173319823,8.446214117995926e-07
453,2.6415286910876916,-4.658025323071377e-07
454,2.676331459831576,-1.8657289125469597e-06
455,2.709990619857421,-3.770213682265537e-06
456,2.742273575244487,-4.964754308748929e-07
457,2.773508936047676,-1.0160629437154216e-07
458,-3.4789376562039465,3.2368806532828083e-07
459,-9.73246171711256,-2.89142280647653e-06
460,2.8622740399176196,9.610891151965184e-07
461,2.8902846981260035,-1.7502346947385283e-06
462,2.9191201454559503,4.160718015083286e-08
463,-28.46648553192714,-1.915102891392089e-06
464,2.981600452003386,-1.99452902833542e-06
465,3.0141367291371606,-3.1162693345620865e-06
466,3.046655213801898,-5.843110854203316e-07
467,3.0776696852812266,-1.257235319484992e-06
468,3.1104120563692232,-1.0294472727519105e-07
469,3.14258026078488,-1.0402914884195175e-06
470,-3.1087437544317194,2.275985469716245e-06
471,3.206554945378269,-2.993655176957243e-06
472,3.2401250390630176,-1.4594850413806863e-06
473,3.2766203969230205,-1.1807581233365942e-06
474,3.3160242241302536,-1.787727889153238e-06
475,3.357047416047186,3.7791860435006613e-06
476,3.3973003062417426,1.3938159241426038e-06
477,3.436082607487438,-1.9703102914934604e-06
478,3.474570228301871,8.894806470968736e-07
479,3.514189942753408,-6.557315418530482e-06
480,3.5558300117198103,-2.312836354496862e-06
481,3.5939479809552437,1.5479455186558688e-06
482,3.628490380983924,-1.8051780724932681e-06
483,3.6599412058562173,-8.628773030821572e-07
484,3.6912635712934354,-4.378368450058163e-06
485,3.7248247171974502,-4.2706587004128415e-06
486,3.760818107546975,-3.7155296406735854e-06
487,3.7978272467330587,-1.3119963615293553e-06
488,3.835039056097536,-4.3469136947583865e-06
489,3.8720139883551026,-2.1070378143727656e-07
490,3.9089874235297124,-5.212175667959162e-06
491,3.9446778043212247,-8.212684583055191e-08
492,3.9786236111551547,6.277379936798456e-07
493,4.0117083335312085,2.5296592078303426e-06
494,4.044768074683411,-2.18048283846767e-06
495,4.077353152014806,-1.1505240798572605e-06
496,4.110451714794172,-4.077372070281863e-06
497,4.144764338700454,3.756919306959304e-07
498,4.179112006784578,1.9928940032606265e-06
499,4.212107806122523,-4.681128075725434e-07
500,4.243105904433083,-9.473076143778532e-07
501,4.272597909591395,-1.7293488983295416e-06
502,4.301826753709739,-1.3194365454942828e-06
503,4.329988080400556,-3.3605523103566056e-06
504,4.356975778323331,1.2863531802577522e-06
505,4.382840315734936,-1.2201336621542099e-06
506,4.406805291476571,-8.098025731478534e-07
507,4.430600153019368,-3.216662919474174e-08
508,4.456654978380752,7.116944017534621e-07
509,4.484940843235577,-1.7726234798939922e-06
510,4.516035187840764,2.455744787972075e-07
511,4.54824126168442,6.317967752028961e-07
512,4.581966275297315,1.4196494026931133e-07
513,4.617049165778032,-1.0608491122054e-06
514,4.653028712050454,-2.7645560218310746e-06
515,4.68870610873421,-1.4399804102282793e-06
516,4.723796109988886,-1.2255571282837036e-06
517,4.757662481320271,-1.090589579570887e-06
518,4.790454395235949,-2.8820650465248317e-07
519,4.821763531666557,-3.745473844339098e-06
520,4.851316424121759,1.0729284370655954e-07
521,4.880183774520402,3.721433452614101e-07
522,4.9092288416251195,-3.7393447930532747e-06
523,4.938848198556694,-1.8432428806040341e-06
524,4.968706993232701,-1.3419184213519897e-06
525,4.998668755394773,-1.3096909529221414e-06
526,5.028354010969477,-1.1400661872880282e-06
527,5.057660853000499,-1.3719152369216036e-06
528,5.086211062542791,-1.6031264028362985e-06
529,5.114365704044638,-2.988144701529247e-06
530,5.141875918178061,-4.974218545449373e-07
531,5.168683785249506,-7.942979714837477e-07
532,5.194995695513596,-6.466726206386305e-07
533,5.220851976364279,1.3563062304251284e-06
534,5.247313076414002,-2.4329086584455346e-06
535,5.275391410970503,-1.874626168212033e-06
536,5.304328955420986,2.1553459517672775e-06
537,5.332476925563271,-2.2516019959198836e-06
538,5.360881512343884,2.416617124270047e-06
539,5.390532975786714,8.032865473039424e-07
540,5.421533213934161,-4.032143296823308e-06
541,5.4533941755046165,-3.130725878936089e-07
542,5.485691119437835,-1.5257237463174915e-06
543,5.518336906612274,-8.725661622861931e-07
544,5.550664255965684,-1.5978797871254736e-06
545,5.581827848391761,-4.7300624420204897e-07
546,5.61301873145411,8.195115105377345e-07
547,5.645260935266608,2.0625218937833008e-06
548,5.679114485388583,-1.7911055873631397e-06
549,5.712468541319366,-8.156142119926697e-07
550,5.7438316817524,2.1105222079107473e-06
551,5.773903829559738,-4.0452515255164075e-06
552,5.803186298725384,-2.04855745476496e-06
553,5.831099430053035,-4.743787799875407e-06
554,5.85723589005734,-1.2017625484716036e-06
555,5.882146719431326,-4.647725285573843e-06
556,5.907106047100409,-3.310070002353158e-06
557,5.93298306201925,-1.7220399618932238e-06
558,5.9606700233674115,7.079086947384668e-07
559,5.989659786193034,-1.371758993048027e-06
560,6.020303615835966,-5.14851265147791e-07
561,6.052150466177486,-3.9906326332056116e-07
562,6.083057059056179,-1.984350811825583e-06
563,6.112190542686568,-5.578905884390401e-06
564,6.139315463999324,-4.690960071715055e-06
565,6.165540146864363,-1.8536644615211689e-06
566,6.191682814896074,-5.401475925769163e-06
567,6.217942457881309,3.5227927501791743e-06
568,6.245501377786845,7.017467534892366e-07
569,6.273700067993993,1.1317019633558035e-06
570,0.01959428667754432,-2.1388974398838214e-06
571,0.048498497256470444,-1.3662977697658152e-06
572,0.07574654862337094,6.805952810067093e-06
573,0.10178406658291941,3.89746112141297e-07
574,0.12705709277953273,5.160745094025446e-07
575,0.1523151656514095,6.26232525871256e-06
576,0.17904033037750444,1.3600136346828657e-06
577,0.20643311933567132,1.1593895019617968e-06
578,0.23512560850579028,-4.245542907213876e-06
579,0.2646895873046758,3.4944466951323487e-07
580,0.2941228024984458,-3.0514462645636473e-06
581,0.32158213834466315,-1.887913524630772e-06
582,0.34755911187791444,1.1461565543501923e-06
583,0.37425830404035143,-4.08227154758022e-06
584,0.40218144606840556,-1.7342502056462325e-06
585,0.4313480507544451,3.37390396555305e-06
586,0.4617078085848144,-1.6790205405980333e-06
587,0.4918274902656001,2.1490648680567456e-06
588,0.5218029768502067,-2.1372362698472177e-08
589,0.5534837925879997,6.993709415206794e-07
590,0.5871605260518111,6.726341534127887e-08
591,0.6220456104318716,1.3153360367037575e-06
592,0.6578537795866067,9.158238196373839e-07
593,0.6936965121202463,4.655384030281549e-07
594,0.7301378195737731,-8.195240428057099e-07
595,0.7672783599021898,-1.5182750377200192e-06
596,0.8038382712616631,-4.0576221402257345e-06
597,0.8387194483266521,8.159011453737149e-09
598,0.8718625405889922,1.253283476555606e-07
599,0.9019947132481533,4.0841687793516465e-08
600,0.9293363452396287,-9.417360112193982e-07
601,0.9546609737679278,-1.99462284304744e-06
602,0.9793271479406408,-2.036671725898001e-06
603,1.0041849530943827,1.0075517443963754e-06
604,1.0301063208193697,-2.561225806218777e-06
605,1.0568939699624136,-2.1651639830524173e-06
606,1.0845498357207863,-1.4218626638748797e-06
607,1.113390692981747,-5.426132556078702e-06
608,1.1434319410347051,-9.402756889584783e-06
609,1.1760558539134969,3.0067701984974915e-06
610,1.2110884490409566,-1.975114436459254e-06
611,1.247401748943961,8.737062521549974e-07
612,1.2838803095723952,-1.5173609253435111e-06
