Demodulated Signal 1,Demodulated Signal 2,Demodulated Signal 3,Interferometric Phase,PTI Signal,Response Phase 1,Response Phase 2,Response Phase 3,Root Mean Square 1,Root Mean Square 2,Root Mean Square 3
-1.41594e-06,-7.43705e-07,2.15965e-06,-0.690443,-1.52712e-06,-0.451693,0.0378657,2.91168,1.60468e-06,1.33407e-06,2.85191e-06
-1.88709e-06,-1.49842e-06,3.3855e-06,-0.683393,-2.39061e-06,-0.96174,-0.933151,2.19251,1.88747e-06,1.49847e-06,3.3856e-06
-2.27796e-06,-1.17915e-06,3.4571e-06,-0.670393,-2.43525e-06,-0.77247,-0.817506,2.35383,2.31093e-06,1.18828e-06,3.49841e-06
-2.06018e-06,-1.30517e-06,3.36535e-06,-0.645652,-2.36084e-06,-0.569238,-0.641891,2.54462,2.21175e-06,1.36606e-06,3.57558e-06
-6.73119e-07,2.6127e-08,6.46991e-07,-0.619997,-4.5223e-07,-1.91295,-2.53881,0.945944,1.19309e-06,9.89151e-07,2.07721e-06
-1.11585e-06,-7.80967e-07,1.89682e-06,-0.619201,-1.32569e-06,-0.189749,0.134429,3.11997,1.52766e-06,1.64472e-06,3.13085e-06
-3.08314e-06,-2.56631e-06,5.64945e-06,-0.634128,-3.95639e-06,-0.990601,-1.1717,2.0676,3.08685e-06,2.63578e-06,5.69933e-06
-2.3629e-07,3.09433e-07,-7.31431e-08,-0.649518,5.13419e-08,-1.94214,2.6791,0.491855,4.37704e-07,3.48692e-07,5.34216e-07
-2.81488e-06,-2.3246e-06,5.13948e-06,-0.662867,-3.61556e-06,-0.714464,-0.814195,2.38247,2.88908e-06,2.3436e-06,5.22624e-06
-1.13228e-07,2.56404e-07,-1.43176e-07,-0.675156,1.00944e-07,-2.31704,3.09096,0.469591,5.83308e-07,4.07857e-07,9.00845e-07
-2.3636e-06,-1.95146e-06,4.31505e-06,-0.687804,-3.04963e-06,-0.569144,-0.566585,2.57361,2.53758e-06,2.0972e-06,4.63477e-06
-1.40904e-06,-4.78737e-07,1.88778e-06,-0.695898,-1.33636e-06,-1.70719,-2.05979,1.30829,1.95437e-06,1.09475e-06,3.00565e-06
-2.04782e-06,-1.01687e-06,3.06469e-06,-0.700502,-2.17157e-06,-0.207457,0.011945,3.01941,2.75834e-06,1.75685e-06,4.48939e-06
-1.88272e-06,-1.14276e-06,3.02548e-06,-0.711745,-2.14903e-06,-1.30323,-1.62193,1.70406,2.01291e-06,1.47005e-06,3.43992e-06
-2.18225e-06,-5.03863e-07,2.68611e-06,-0.727736,-1.91504e-06,-0.380698,0.159461,2.92158,2.57712e-06,1.11312e-06,3.57785e-06
-2.63608e-06,-1.48137e-06,4.11745e-06,-0.745762,-2.94873e-06,-1.17882,-1.26533,1.93116,2.71204e-06,1.56254e-06,4.27086e-06
-8.3353e-07,1.64896e-07,6.68634e-07,-0.764476,-4.81261e-07,-0.355692,1.06662,3.1349,1.00038e-06,3.89269e-07,1.12584e-06
-3.23748e-06,-1.53569e-06,4.77318e-06,-0.781704,-3.45268e-06,-0.812504,-0.988194,2.27291,3.26465e-06,1.53736e-06,4.7859e-06
-1.33801e-06,-8.69307e-10,1.33888e-06,-0.796173,-9.72771e-07,-1.22799,-2.51026,1.66045,1.39483e-06,4.07712e-07,1.56058e-06
-1.94686e-06,-1.03784e-06,2.98469e-06,-0.808367,-2.17703e-06,-0.266051,-0.19544,2.90107,2.4948e-06,1.41336e-06,3.9059e-06
-3.58769e-06,-1.03173e-06,4.61943e-06,-0.828736,-3.39269e-06,-1.91192,-2.02376,1.20093,6.34961e-06,2.19788e-06,8.5373e-06
-2.86699e-06,2.52029e-06,3.46725e-07,-0.855181,-2.57107e-07,-2.36403,1.29343,0.65092,1.93961e-05,4.08841e-06,1.59675e-05
0.000111269,1.68745e-05,-0.000128144,-0.875917,9.58001e-05,1.97613,2.0587,-1.15474,0.000114117,1.70444e-05,0.000131111
4.92437e-05,1.46167e-05,-6.38604e-05,-0.883567,4.78912e-05,1.5392,1.5344,-1.60349,6.2373e-05,1.85834e-05,8.09564e-05
-0.000143645,-1.37601e-05,0.000157405,-0.883861,-0.000118058,-1.44244,-1.66934,1.67634,0.000163759,1.84285e-05,0.000181762
-9.95632e-05,-4.10666e-05,0.00014063,-0.730345,-0.000100324,-0.255475,-0.817457,2.75221,0.000128683,4.1385e-05,0.000165182
5.89048e-07,2.44664e-07,-8.33716e-07,-0.650083,5.85268e-07,0.990931,1.02627,-2.14093,1.66449e-06,6.32665e-07,2.29688e-06
1.76757e-06,1.62542e-06,-3.393e-06,-0.644279,2.37973e-06,2.82227,2.85403,-0.303922,2.17532e-06,2.04806e-06,4.22285e-06
-2.17867e-06,-1.43185e-06,3.61052e-06,-0.64257,-2.53164e-06,-0.446431,-0.261449,2.77402,2.47607e-06,1.84165e-06,4.29966e-06
-3.27026e-06,-2.68847e-06,5.95873e-06,-0.644493,-4.17938e-06,-0.767995,-0.948206,2.29299,3.32016e-06,2.68853e-06,5.98458e-06
2.64724e-07,7.65619e-07,-1.03034e-06,-0.644599,7.22681e-07,1.25134,1.61569,-1.64591,4.54248e-07,9.17903e-07,1.35205e-06
1.5501e-06,4.00993e-07,-1.95109e-06,-0.636272,1.3668e-06,-3.07859,-2.70308,0.221385,2.88964e-06,2.11566e-06,4.91945e-06
-7.15752e-06,-4.4987e-06,1.16562e-05,-0.623842,-8.15148e-06,-0.868132,-0.923449,2.25215,7.17688e-06,4.49944e-06,1.16721e-05
-1.48481e-05,-9.97003e-06,2.48181e-05,-0.63204,-1.73753e-05,-1.17018,-1.20856,1.95591,1.52446e-05,1.03362e-05,2.55763e-05
-1.56365e-05,-9.16542e-06,2.48019e-05,-0.660538,-1.74409e-05,-0.380797,-0.382881,2.76003,1.84646e-05,1.08091e-05,2.92737e-05
1.5896e-06,6.0794e-07,-2.19754e-06,-0.69087,1.55404e-06,-3.09975,3.11602,0.0244406,2.86843e-06,9.98294e-07,3.86504e-06
-5.09848e-06,-2.34023e-06,7.43871e-06,-0.726407,-5.30169e-06,-0.567961,-0.742436,2.52073,5.4763e-06,2.38742e-06,7.83844e-06
-2.77641e-06,-1.17858e-06,3.95499e-06,-0.761018,-2.84395e-06,-0.504391,-0.349619,2.68616,3.06468e-06,1.42025e-06,4.47331e-06
2.09641e-06,8.17647e-07,-2.91406e-06,-0.792201,2.11461e-06,-3.05704,-2.98618,0.106302,4.04623e-06,1.79206e-06,5.83517e-06
-2.36263e-06,-3.72629e-07,2.73526e-06,-0.814661,-1.99925e-06,-0.199189,0.128147,3.00561,3.20641e-06,7.7574e-07,3.94884e-06
-2.67048e-06,-1.31451e-06,3.98499e-06,-0.820012,-2.91795e-06,-0.0114299,-0.253771,3.06354,4.4679e-06,1.70134e-06,6.13313e-06
-2.69525e-06,-6.10964e-07,3.30622e-06,-0.805124,-2.40901e-06,-1.48045,-1.89098,1.5594,3.14024e-06,1.04944e-06,4.12381e-06
5.23161e-06,2.4875e-06,-7.71912e-06,-0.789023,5.59597e-06,2.73933,2.66334,-0.426057,6.09709e-06,2.78068e-06,8.87226e-06
-1.18396e-05,-4.44761e-06,1.62872e-05,-0.782435,-1.17839e-05,-0.809738,-0.742331,2.35041,1.19433e-05,4.53739e-06,1.64732e-05
1.16473e-06,2.1109e-07,-1.37582e-06,-0.776774,9.93755e-07,-2.68885,-2.60981,0.47222,6.63503e-06,2.17028e-06,8.80021e-06
-5.10534e-07,-2.82179e-07,7.92708e-07,-0.770672,-5.71566e-07,0.239767,-0.416394,-3.02531,1.34469e-06,3.26134e-07,1.61539e-06
-1.06317e-05,-4.24667e-06,1.48783e-05,-0.765663,-1.07125e-05,-0.522955,-0.573813,2.60434,1.16366e-05,4.551e-06,1.61833e-05
1.35953e-05,5.36546e-06,-1.89608e-05,-0.762068,1.36382e-05,2.54089,2.56395,-0.594135,1.44254e-05,5.74154e-06,2.01659e-05
-8.37886e-06,-2.86982e-06,1.12487e-05,-0.760926,-8.08846e-06,-1.03233,-1.25204,2.05148,8.41347e-06,3.0139e-06,1.13739e-05
-1.13279e-06,-7.60855e-08,1.20888e-06,-0.761497,-8.69391e-07,0.380346,0.589429,-2.69995,4.59929e-06,1.91341e-06,6.48321e-06
-3.05172e-06,-1.48144e-06,4.53318e-06,-0.762117,-3.26069e-06,-1.8121,-1.88434,1.3044,4.73548e-06,2.52131e-06,7.25251e-06
-6.72994e-07,-3.03195e-07,9.76186e-07,-0.756966,-7.01179e-07,-2.37566,-2.38865,0.761619,4.93742e-06,2.45648e-06,7.39375e-06
-5.69164e-07,2.33073e-07,3.36088e-07,-0.750101,-2.40965e-07,-2.38257,-2.65176,0.684963,4.39669e-06,1.6778e-06,6.03061e-06
-6.06132e-06,-2.66455e-06,8.72586e-06,-0.756046,-6.26608e-06,-0.745644,-0.608889,2.43876,6.17957e-06,2.81915e-06,8.98062e-06
1.53299e-07,1.87888e-07,-3.41187e-07,-0.769769,2.45942e-07,-2.56276,-2.6041,0.562196,3.04498e-06,2.05167e-06,5.0956e-06
-1.33388e-06,-5.60416e-09,1.33949e-06,-0.775281,-9.6709e-07,0.290526,0.625703,-2.75606,4.01482e-06,1.60111e-06,5.55186e-06
-1.05915e-05,-3.60257e-06,1.41941e-05,-0.783719,-1.02735e-05,-1.39457,-1.33388,1.76211,1.17794e-05,3.89872e-06,1.56729e-05
-3.88926e-06,-1.02774e-06,4.91699e-06,-0.812659,-3.59152e-06,-1.83242,-1.9718,1.2752,6.18553e-06,1.99702e-06,8.16789e-06
-6.76786e-06,-1.25711e-06,8.02496e-06,-0.8552,-5.95099e-06,-0.409693,-0.338591,2.74346,7.85275e-06,1.52629e-06,9.37581e-06
-4.62139e-06,-1.15204e-06,5.77347e-06,-0.89617,-4.35269e-06,0.353931,0.158568,-2.81296,1.70023e-05,2.5406e-06,1.95009e-05
5.36594e-08,4.83874e-07,-5.37541e-07,-0.934626,4.12335e-07,0.642715,1.90177,-2.38264,3.97141e-06,5.06219e-07,4.15471e-06
-6.68023e-06,3.11891e-07,6.36833e-06,-0.976417,-4.98805e-06,0.176012,1.13152,-2.93175,1.52573e-05,6.4781e-07,1.56402e-05
8.51153e-06,-7.59798e-07,-7.75174e-06,-1.01017,6.18487e-06,2.82711,-1.05156,-0.262868,1.05116e-05,7.64415e-07,9.95889e-06
-6.80342e-06,4.56481e-07,6.34695e-06,-1.07992,-5.32916e-06,-0.55585,-3.0396,2.50221,7.34299e-06,9.07292e-07,6.64823e-06
8.29162e-06,-1.04728e-06,-7.24433e-06,-1.13149,6.31932e-06,2.38519,-0.860666,-0.741608,8.43586e-06,1.05072e-06,7.39165e-06
-6.8811e-06,1.3535e-06,5.5276e-06,-1.17331,-5.14163e-06,-1.35078,1.8955,1.76647,7.50029e-06,1.41877e-06,6.0911e-06
-5.18405e-06,1.09318e-06,4.09087e-06,-1.19487,-3.83745e-06,-0.269614,2.69079,2.91328,6.62421e-06,1.23949e-06,5.40962e-06
6.76868e-06,-1.67141e-06,-5.09729e-06,-1.19036,5.02005e-06,-2.98408,0.100553,0.173787,1.4896e-05,3.31386e-06,1.15891e-05
-2.2905e-07,3.91457e-07,-1.62404e-07,-1.16799,-1.7156e-07,-2.45419,1.22036,0.580731,3.93763e-06,7.02392e-07,3.3517e-06
-1.96536e-06,4.61935e-07,1.50343e-06,-1.13463,-1.49554e-06,-0.211922,1.97315,3.09215,2.63668e-06,4.74081e-07,2.39498e-06
-2.80877e-06,1.57486e-07,2.65128e-06,-1.09678,-2.17968e-06,-1.27004,2.79294,1.81858,2.9674e-06,1.89902e-07,2.85656e-06
8.00576e-07,4.98691e-07,-1.29927e-06,-1.05379,6.36713e-07,1.10045,1.8077,-1.8812,1.76341e-06,5.3969e-07,2.20176e-06
-4.39961e-06,-4.0611e-07,4.80572e-06,-1.00114,-3.81488e-06,-0.917149,-1.06857,2.21159,4.40093e-06,4.09406e-07,4.80605e-06
-2.01852e-06,1.075e-07,1.91101e-06,-0.97994,-1.49961e-06,-1.36165,-2.78715,1.60878,2.2107e-06,3.96212e-07,2.3017e-06
5.10171e-05,-4.91251e-05,-1.892e-06,-0.965422,1.4735e-06,2.70055,-1.2848,0.587611,5.81512e-05,5.21675e-05,4.55016e-05
-0.000112378,5.96471e-05,5.27314e-05,-0.966707,-4.10944e-05,-0.414616,-2.93049,1.28273,0.000130017,0.000146903,8.67309e-05
7.60742e-05,-2.17754e-05,-5.42988e-05,-0.975939,4.25194e-05,2.19164,-1.82159,-0.499457,7.60769e-05,3.41762e-05,6.00757e-05
5.00877e-05,-4.27334e-05,-7.35414e-06,-1.12512,3.82959e-05,2.83489,-1.09932,0.462452,6.22102e-05,4.32705e-05,4.43073e-05
2.82244e-05,8.64934e-06,-3.68737e-05,-1.17405,2.10826e-05,2.03233,-2.84142,-0.433053,2.86258e-05,2.67681e-05,4.22158e-05
-1.53234e-06,6.48925e-07,8.83414e-07,-1.17624,-1.14349e-06,-1.65907,1.69961,1.36164,2.03373e-06,7.39603e-07,1.32112e-06
-6.13528e-06,9.48244e-07,5.18704e-06,-1.18542,-4.55997e-06,-0.529115,2.55853,2.62208,6.69695e-06,1.01263e-06,5.68605e-06
-1.33626e-06,1.33913e-07,1.20235e-06,-1.18671,-9.92606e-07,-2.1244,1.05902,1.01301,3.532e-06,3.21362e-07,3.21094e-06
-4.50936e-07,4.39065e-07,1.18712e-08,-1.17217,-3.37116e-07,0.416193,2.70242,-2.51883,2.13306e-06,5.00976e-07,1.84365e-06
-2.61793e-06,1.69072e-07,2.44886e-06,-1.14409,-1.98291e-06,-0.716211,2.66399,2.40753,2.68586e-06,1.89061e-07,2.50256e-06
-2.27961e-06,5.4212e-07,1.73748e-06,-1.10363,-1.76253e-06,-0.939695,2.75825,2.00995,2.27961e-06,6.39156e-07,1.76934e-06
-1.7251e-06,5.44822e-07,1.18028e-06,-1.07126,-1.35798e-06,-0.28586,1.95272,3.0925,2.1765e-06,5.61914e-07,1.88102e-06
-3.51434e-06,-1.51248e-07,3.66558e-06,-1.05664,-2.79024e-06,-0.736531,-0.280931,2.42747,3.58955e-06,1.91553e-07,3.7625e-06
-1.89947e-06,-2.01136e-08,1.91958e-06,-1.05288,-1.5115e-06,-0.604358,-2.37524,2.46468,2.01285e-06,1.47115e-07,1.98884e-06
-2.3808e-07,1.14828e-07,1.23251e-07,-1.05538,-1.89167e-07,-0.530439,2.75233,2.46186,2.59725e-07,1.34885e-07,1.27601e-07
6.42962e-06,-5.94632e-07,-5.83499e-06,-1.0544,5.11171e-06,2.5361,-0.884905,-0.579171,6.81069e-06,5.95589e-07,6.24036e-06
1.14521e-05,-6.67951e-07,-1.07842e-05,-1.04708,9.14506e-06,2.39216,-0.663101,-0.754894,1.16669e-05,6.94718e-07,1.09749e-05
1.56028e-05,-5.96324e-07,-1.50065e-05,-1.02451,1.20731e-05,2.47712,-0.89264,-0.655837,1.62218e-05,5.9704e-07,1.56408e-05
1.91995e-05,-7.88372e-07,-1.84111e-05,-1.04362,1.53641e-05,2.45636,-0.816722,-0.679767,1.98481e-05,7.94558e-07,1.90607e-05
2.07012e-05,-9.73454e-07,-1.97277e-05,-1.05446,1.64574e-05,2.36484,-0.364906,-0.800079,2.09857e-05,1.16126e-06,1.99269e-05
1.83279e-05,-1.66899e-06,-1.6659e-05,-1.06592,1.44723e-05,2.42881,-0.900656,-0.694623,1.88184e-05,1.67039e-06,1.71802e-05
1.95021e-05,-1.19518e-06,-1.83069e-05,-1.07426,1.53254e-05,2.37665,-0.666021,-0.771549,1.98103e-05,1.24204e-06,1.85748e-05
2.06893e-05,-2.42299e-06,-1.82663e-05,-1.09041,1.61115e-05,2.35317,-0.741899,-0.794642,2.09344e-05,2.47211e-06,1.84653e-05
1.94514e-05,-2.83839e-06,-1.6613e-05,-1.11265,1.49678e-05,2.47416,-0.837841,-0.63962,2.02061e-05,2.85374e-06,1.74004e-05
2.40802e-05,-3.38473e-06,-2.06955e-05,-1.12926,1.83728e-05,2.40873,-0.771428,-0.726608,2.46145e-05,3.43434e-06,2.11832e-05
2.03213e-05,-2.96607e-06,-1.73552e-05,-1.14024,1.54208e-05,2.39417,-0.648285,-0.764813,2.07105e-05,3.09839e-06,1.76299e-05
1.86154e-05,-3.54595e-06,-1.50695e-05,-1.15201,1.40467e-05,2.43118,-0.758505,-0.699244,1.91242e-05,3.60622e-06,1.55231e-05
2.10395e-05,-4.09084e-06,-1.69487e-05,-1.16493,1.57807e-05,2.50446,-0.745493,-0.611949,2.20538e-05,4.17077e-06,1.79132e-05
2.04714e-05,-3.99009e-06,-1.64813e-05,-1.17235,1.5303e-05,2.40266,-0.735523,-0.739768,2.08991e-05,4.07634e-06,1.68228e-05
1.88113e-05,-3.09726e-06,-1.57142e-05,-1.16225,1.41268e-05,2.39506,-0.786463,-0.738736,1.9175e-05,3.1349e-06,1.60431e-05
1.91324e-05,-3.26847e-06,-1.58638e-05,-1.15369,1.44252e-05,2.37326,-0.673973,-0.788226,1.94232e-05,3.38912e-06,1.60522e-05
1.73808e-05,-3.38501e-06,-1.39958e-05,-1.15292,1.31094e-05,2.41228,-0.760844,-0.721746,1.77799e-05,3.44107e-06,1.4341e-05
1.83814e-05,-3.1162e-06,-1.52652e-05,-1.1509,1.38774e-05,2.49488,-0.74827,-0.626667,1.92106e-05,3.17535e-06,1.60548e-05
2.03567e-05,-3.15148e-06,-1.72052e-05,-1.14431,1.54172e-05,2.31323,-0.725981,-0.847438,2.04879e-05,3.22618e-06,1.72818e-05
1.66462e-05,-2.77914e-06,-1.38671e-05,-1.12626,1.272e-05,2.41298,-0.742131,-0.72592,1.7031e-05,2.83535e-06,1.4196e-05
1.85242e-05,-2.12643e-06,-1.63978e-05,-1.09681,1.43751e-05,2.38693,-0.77279,-0.752319,1.88527e-05,2.15709e-06,1.66959e-05
1.87179e-05,-1.35585e-06,-1.73621e-05,-1.06533,1.47853e-05,2.36687,-0.786462,-0.773813,1.89816e-05,1.37233e-06,1.76093e-05
1.68555e-05,-8.56289e-07,-1.59992e-05,-1.01569,1.28057e-05,2.37645,-0.979248,-0.753961,1.71214e-05,8.56897e-07,1.6285e-05
1.89013e-05,1.23112e-07,-1.90244e-05,-1.00809,1.5161e-05,2.41792,-2.82423,-0.705977,1.93591e-05,4.01258e-07,1.9565e-05
1.71401e-05,3.70037e-07,-1.75101e-05,-0.998926,1.38827e-05,2.35145,1.23427,-0.823306,1.73385e-05,6.50534e-07,1.76333e-05
1.39609e-05,1.05456e-07,-1.40664e-05,-0.982397,1.10526e-05,2.41791,-2.93606,-0.709469,1.42991e-05,2.56515e-07,1.4454e-05
1.64401e-05,1.20815e-06,-1.76483e-05,-0.965718,1.37466e-05,2.4227,2.29593,-0.727391,1.68564e-05,1.21373e-06,1.8061e-05
1.53777e-05,9.38714e-07,-1.63165e-05,-0.957985,1.26595e-05,2.3274,1.65102,-0.856267,1.55034e-05,1.10041e-06,1.63761e-05
1.67322e-05,9.68205e-07,-1.77005e-05,-0.959675,1.3745e-05,2.47736,2.61542,-0.656334,1.73972e-05,1.05821e-06,1.84459e-05
1.66572e-05,8.03619e-07,-1.74608e-05,-0.962551,1.35787e-05,2.24374,1.63755,-0.928852,1.66731e-05,9.49962e-07,1.74623e-05
1.55874e-05,1.28113e-06,-1.68686e-05,-0.957351,1.30837e-05,2.51477,2.66261,-0.614989,1.63928e-05,1.43161e-06,1.78101e-05
1.63624e-05,1.24359e-06,-1.76059e-05,-0.943142,1.35604e-05,2.33329,1.76746,-0.849849,1.65088e-05,1.36973e-06,1.76803e-05
1.62272e-05,1.7217e-06,-1.79489e-05,-0.927258,1.37208e-05,2.46831,2.62703,-0.657286,1.68294e-05,1.89156e-06,1.86996e-05
1.5352e-05,1.89497e-06,-1.7247e-05,-0.918883,1.31335e-05,2.25256,2.13379,-0.902066,1.53732e-05,1.89913e-06,1.72604e-05
1.45592e-05,1.43957e-06,-1.59988e-05,-0.92217,1.22014e-05,2.4128,2.5557,-0.715469,1.48952e-05,1.5357e-06,1.64167e-05
1.77046e-05,1.93233e-06,-1.96369e-05,-0.940295,1.51039e-05,2.32063,2.09227,-0.843258,1.78342e-05,1.9436e-06,1.97322e-05
1.52691e-05,6.10326e-07,-1.58794e-05,-0.965924,1.23701e-05,2.40703,2.66921,-0.723653,1.56023e-05,6.84278e-07,1.62641e-05
1.85385e-05,7.34196e-07,-1.92727e-05,-0.989417,1.52007e-05,2.3766,2.21128,-0.771177,1.88314e-05,7.34242e-07,1.9556e-05
1.59081e-05,-4.17877e-07,-1.54903e-05,-1.00626,1.23318e-05,2.30833,-0.541779,-0.84164,1.60019e-05,4.53655e-07,1.5568e-05
1.76005e-05,-4.45905e-07,-1.71546e-05,-1.00974,1.36837e-05,2.42142,-1.5445,-0.69769,1.80409e-05,5.41349e-07,1.76778e-05
1.82032e-05,-2.5938e-07,-1.79439e-05,-1.01336,1.4343e-05,2.39444,-1.55545,-0.734632,1.85528e-05,3.17311e-07,1.83351e-05
1.79122e-05,-9.2107e-07,-1.69911e-05,-1.02439,1.36688e-05,2.38943,-0.61544,-0.759834,1.82384e-05,9.72329e-07,1.72757e-05
1.85045e-05,-8.91497e-07,-1.7613e-05,-1.04981,1.47522e-05,2.35022,-0.590914,-0.801993,1.87153e-05,9.4927e-07,1.7786e-05
2.02233e-05,-1.21186e-06,-1.90115e-05,-1.05368,1.6085e-05,2.31625,-0.558375,-0.843392,2.03608e-05,1.30664e-06,1.91036e-05
1.76286e-05,-1.20928e-06,-1.64193e-05,-1.04893,1.40614e-05,2.3479,-0.78526,-0.794319,1.78232e-05,1.22421e-06,1.6599e-05
1.93453e-05,-8.90223e-07,-1.84551e-05,-1.01603,1.47743e-05,2.49635,-1.09872,-0.624908,2.02271e-05,9.01327e-07,1.94208e-05
1.88932e-05,-3.96031e-07,-1.84972e-05,-1.01349,1.47863e-05,2.31429,-0.716346,-0.829727,1.90172e-05,4.06294e-07,1.86136e-05
1.81253e-05,-5.81941e-07,-1.75434e-05,-1.01339,1.40231e-05,2.29967,-0.266352,-0.864986,1.82157e-05,7.45547e-07,1.7595e-05
1.77647e-05,-1.24781e-06,-1.65169e-05,-1.01668,1.32277e-05,2.40349,-0.773864,-0.735415,1.8139e-05,1.26557e-06,1.68743e-05
1.99989e-05,-7.98801e-07,-1.92001e-05,-1.06016,1.58452e-05,2.35835,-1.21148,-0.765588,2.02523e-05,8.28803e-07,1.95014e-05
1.95929e-05,-2.05048e-06,-1.75424e-05,-1.07774,1.53662e-05,2.30138,-0.650295,-0.863182,1.9694e-05,2.14066e-06,1.75965e-05
2.03334e-05,-2.02891e-06,-1.83045e-05,-1.08691,1.5865e-05,2.45651,-0.910791,-0.661233,2.10212e-05,2.02988e-06,1.90482e-05
2.03353e-05,-1.98428e-06,-1.8351e-05,-1.09192,1.58226e-05,2.29402,-0.630244,-0.87201,2.04255e-05,2.0845e-06,1.83955e-05
1.87328e-05,-2.35675e-06,-1.6376e-05,-1.09476,1.45532e-05,2.47357,-0.848434,-0.643234,1.94563e-05,2.36701e-06,1.71329e-05
2.17442e-05,-1.9429e-06,-1.98012e-05,-1.09134,1.69243e-05,2.38802,-0.717461,-0.757149,2.21342e-05,1.99275e-06,2.01429e-05
1.98739e-05,-1.97655e-06,-1.78974e-05,-1.08706,1.55052e-05,2.34007,-0.740076,-0.808379,2.00704e-05,2.01737e-06,1.80573e-05
1.83364e-05,-2.06073e-06,-1.62756e-05,-1.08744,1.43027e-05,2.39484,-0.8436,-0.734719,1.869e-05,2.07066e-06,1.66302e-05
2.24187e-05,-2.0328e-06,-2.03859e-05,-1.08706,1.74906e-05,2.38284,-0.87808,-0.747076,2.27988e-05,2.03691e-06,2.07777e-05
2.03591e-05,-2.24057e-06,-1.81185e-05,-1.08027,1.59443e-05,2.28458,-0.719448,-0.874362,2.04321e-05,2.29701e-06,1.81595e-05
1.91993e-05,-1.71446e-06,-1.74848e-05,-1.06463,1.51718e-05,2.4344,-0.918043,-0.68733,1.97391e-05,1.71494e-06,1.80656e-05
2.1327e-05,-9.42708e-07,-2.03843e-05,-1.0444,1.70585e-05,2.42184,-0.965127,-0.708815,2.18627e-05,9.42969e-07,2.09493e-05
2.06395e-05,-4.1799e-07,-2.02216e-05,-1.01429,1.61722e-05,2.27279,-0.530848,-0.876263,2.06943e-05,4.55911e-07,2.02648e-05
2.0328e-05,-4.34624e-07,-1.98934e-05,-1.01179,1.5887e-05,2.37217,-1.19216,-0.760331,2.0633e-05,4.48634e-07,2.02247e-05
1.89233e-05,-2.34475e-07,-1.86888e-05,-1.00938,1.49045e-05,2.40273,-0.249919,-0.746371,1.93189e-05,3.04442e-07,1.90507e-05
1.98824e-05,3.31301e-07,-2.02137e-05,-0.998839,1.60255e-05,2.3953,1.87436,-0.754757,2.02677e-05,3.49678e-07,2.05717e-05
1.88613e-05,4.80209e-07,-1.93415e-05,-0.975802,1.51445e-05,2.2743,2.09449,-0.871746,1.89135e-05,4.82894e-07,1.93888e-05
1.90966e-05,8.9542e-07,-1.99921e-05,-0.963648,1.55558e-05,2.42561,2.80764,-0.696249,1.95932e-05,1.09065e-06,2.06092e-05
2.07066e-05,1.68392e-06,-2.23906e-05,-0.959493,1.73854e-05,2.32674,2.07302,-0.833778,2.0874e-05,1.69759e-06,2.25213e-05
1.80479e-05,2.49289e-07,-1.82971e-05,-0.974301,1.43155e-05,2.37625,3.07973,-0.751763,1.83319e-05,3.91126e-07,1.86318e-05
2.30264e-05,-5.28713e-08,-2.29735e-05,-1.00841,1.83116e-05,2.33823,-2.00458,-0.798993,2.32482e-05,1.08729e-07,2.32091e-05
2.27276e-05,-1.66225e-06,-2.10653e-05,-1.0685,1.79195e-05,2.30908,-0.589892,-0.852626,2.28635e-05,1.77064e-06,2.1149e-05
1.96661e-05,-2.85366e-06,-1.68125e-05,-1.11361,1.51254e-05,2.31992,-0.89742,-0.80893,1.98083e-05,2.85644e-06,1.69615e-05
2.1356e-05,-3.49535e-06,-1.78605e-05,-1.15062,1.61252e-05,2.42497,-0.830985,-0.694829,2.1908e-05,3.51684e-06,1.84185e-05
2.43489e-05,-4.60892e-06,-1.974e-05,-1.17891,1.81486e-05,2.29386,-0.819884,-0.854259,2.44565e-05,4.64327e-06,1.98155e-05
2.11875e-05,-4.98436e-06,-1.6203e-05,-1.19513,1.56821e-05,2.38312,-0.789299,-0.749063,2.15478e-05,5.04273e-06,1.65081e-05
2.31562e-05,-4.80952e-06,-1.83467e-05,-1.20102,1.70971e-05,2.38046,-0.806629,-0.749322,2.35385e-05,4.85366e-06,1.86911e-05
2.19449e-05,-5.05337e-06,-1.68915e-05,-1.19962,1.62122e-05,2.2929,-0.796623,-0.864384,2.204e-05,5.10694e-06,1.6942e-05
2.19341e-05,-4.73974e-06,-1.71944e-05,-1.18988,1.6271e-05,2.41846,-0.782175,-0.7071,2.24681e-05,4.80062e-06,1.76782e-05
2.29916e-05,-4.28301e-06,-1.87086e-05,-1.1705,1.72012e-05,2.33247,-0.875748,-0.794008,2.31948e-05,4.29231e-06,1.89142e-05
2.25808e-05,-3.81496e-06,-1.87659e-05,-1.14604,1.70875e-05,2.2928,-0.785347,-0.861796,2.26784e-05,3.86201e-06,1.88258e-05
2.07151e-05,-3.15404e-06,-1.7561e-05,-1.12937,1.58044e-05,2.38788,-0.861411,-0.734757,2.10861e-05,3.1642e-06,1.79434e-05
2.31135e-05,-3.01138e-06,-2.01022e-05,-1.12402,1.76819e-05,2.377,-0.794757,-0.760104,2.34803e-05,3.04414e-06,2.04378e-05
1.9571e-05,-2.93319e-06,-1.66378e-05,-1.12359,1.49752e-05,2.27131,-0.821339,-0.878953,1.96209e-05,2.95453e-06,1.66705e-05
